SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
531381,ARIHANT FOUN,B ,Q,18.15,18.15,18.15,18.15,18.15,17.70,2,100,1815.00,
531398,SOURCENTRL  ,X ,Q,154.60,154.60,143.00,143.00,143.00,145.00,7,296,42340.00,
531400,ALMONDZ GLO ,B ,Q,28.10,29.00,26.80,28.15,28.15,28.20,27,5785,160495.00,
531409,ALCH CORP   ,X ,Q,5.24,5.24,5.24,5.24,5.24,5.51,1,50,262.00,
531411,TUNI TEXTILE,XT,Q,0.47,0.49,0.45,0.49,0.49,0.47,61,75476,36047.00,
531412,RADIX IND   ,XT,Q,27.65,27.65,27.65,27.65,27.65,27.15,1,1,27.00,
531416,NARENDRA PRO,X ,Q,14.90,14.90,14.90,14.90,14.90,15.20,1,50,745.00,
531417,MEGA CORPN. ,XT,Q,0.96,0.96,0.96,0.96,0.96,0.97,42,15831,15197.00,
531426,TAMIL.NEWSPR,A ,Q,148.45,151.90,146.75,147.05,146.90,149.05,412,11155,1654020.00,
531429,ADVENT COMP.,XT,Q,1.96,1.96,1.95,1.95,1.95,1.87,8,3931,7703.00,
531431,SHAKTI PUMPS,B ,Q,507.00,517.00,500.00,505.10,506.30,504.45,548,11964,6088255.00,
531436,SAFFRON IND ,XT,Q,2.47,2.47,2.47,2.47,2.47,2.36,1,1,2.00,
531437,PWASML      ,X ,Q,26.40,26.40,23.00,23.95,23.95,24.00,27,2790,69029.00,
531439,GOLDSTONE EN,T ,Q,10.05,10.05,9.15,10.05,10.05,9.58,88,17012,167076.00,
531449,GRM OVERSEAS,X ,Q,1858.00,1858.00,1835.00,1858.00,1858.00,1769.55,145,6927,12865897.00,
531453,MOHIT INDUS.,B ,Q,8.46,8.47,8.46,8.47,8.47,8.90,2,1000,8465.00,
531454,POLYLINK POL,X ,Q,11.76,12.75,11.75,12.74,12.10,12.38,30,5546,68829.00,
531456,MINAXI TEXT.,X ,Q,0.53,0.53,0.53,0.53,0.53,0.55,10,16719,8861.00,
531460,CONTI.CONTRL,XT,Q,3.75,3.75,3.41,3.41,3.41,3.58,6,98,346.00,
531465,NOUVEAU     ,X ,Q,12.15,12.15,12.15,12.15,12.15,11.92,1,20,243.00,
531471,DUKE OFFSHOR,X ,Q,8.95,9.75,8.84,9.25,9.24,9.30,91,3100,29467.00,
531489,CG-VAK SOFTW,X ,Q,94.20,100.00,94.00,98.75,98.75,94.95,44,1016,97676.00,
531494,NAVKAR BUILD,XT,Q,9.70,9.70,9.32,9.66,9.66,9.51,54,3850,36726.00,
531496,OMKAR OVERSE,XT,Q,2.01,2.02,1.99,2.02,2.02,1.99,6,1845,3710.00,
531497,MADHUCON PRJ,T ,Q,4.91,5.19,4.91,5.00,5.00,5.00,8,924,4581.00,
531499,SYBLY INDS. ,XT,Q,5.30,5.30,4.80,4.99,5.00,5.05,17,2424,12126.00,
531500,RAJESH EXPO.,A ,Q,487.50,487.50,478.05,481.10,478.05,482.65,1951,21777,10495212.00,
531502,ESAAR (I)LTD,X ,Q,1.98,2.02,1.98,1.99,1.98,2.02,102,230307,456204.00,
531503,MARIS SPIN. ,XT,Q,29.95,29.95,29.95,29.95,29.95,28.60,1,1,29.00,
531505,INDERGIRI FN,X ,Q,2.71,2.71,2.71,2.71,2.71,2.85,1,50,135.00,
531506,SHUKR BULL  ,X ,Q,14.80,14.80,14.80,14.80,14.80,15.50,2,25,370.00,
531508,EVEREADY (I),A ,Q,272.00,272.00,263.65,267.45,268.50,268.50,1313,51491,13720309.00,
531515,MAHAN IND.  ,X ,Q,0.29,0.29,0.29,0.29,0.29,0.29,6,12438,3607.00,
531518,VIKASPROP   ,B ,Q,2.38,2.40,2.27,2.36,2.40,2.33,124,152487,355942.00,
531525,ACE SOFTWARE,X ,Q,11.26,11.99,11.26,11.99,11.99,12.00,7,138,1558.00,
531531,HATSUN AGRO ,A ,Q,747.00,769.50,740.65,755.65,757.00,741.25,1169,5254,3976357.00,
531533,E.COM INFOTE,XT,Q,12.25,12.60,11.40,12.58,12.60,12.00,21,1075,13430.00,
531539,RISHABH DIGH,X ,Q,22.00,22.00,21.00,22.00,22.00,19.80,8,219,4617.00,
531540,MARUTI INFRA,X ,Q,28.35,33.25,27.30,28.65,28.70,27.75,255,12826,383608.00,
531541,KOBO        ,Z ,Q,7.12,7.26,6.98,6.98,6.98,7.12,10,2535,17840.00,
531543,JINDAL WORLD,B ,Q,49.80,50.00,48.35,48.60,48.70,48.35,284,59778,2914833.00,
531548,SOMANY CRAM ,A ,Q,410.05,420.00,407.40,413.45,414.00,411.25,107,1141,470129.00,
531552,RAGHUNATH TO,XT,Q,4.45,4.53,4.45,4.53,4.53,4.45,8,184,824.00,
531556,CORAL (I)FIN,B ,Q,21.95,22.00,21.80,21.95,22.00,21.10,28,1969,43183.00,
531574,VAS INFRA   ,XT,Q,4.42,4.80,4.42,4.58,4.75,4.65,7,416,1841.00,
531578,KMF BUILDERS,X ,Q,4.14,4.14,4.14,4.14,4.14,4.35,3,225,931.00,
531582,BERYL SECUR.,XT,Q,7.17,7.17,7.17,7.17,7.17,7.54,1,500,3585.00,
531585,DEVINE IMPE ,XT,Q,2.45,2.45,2.45,2.45,2.45,2.34,3,195,477.00,
531591,BAMPSL SECUR,XT,Q,3.04,3.04,3.04,3.04,3.04,2.99,20,28106,85442.00,
531592,GENPHARMA   ,X ,Q,8.44,8.44,8.00,8.12,8.16,8.32,340,85933,693036.00,
531595,CGCL        ,A ,Q,381.20,394.00,377.50,389.85,391.20,382.20,1132,17613,6828787.00,
531599,FDC LIMITED ,A ,Q,284.15,291.55,283.50,286.00,286.00,284.15,254,4393,1256412.00,
531608,GORANI INDUS,X ,Q,13.00,13.00,12.96,12.96,12.96,12.96,5,350,4542.00,
531609,KG PETROCHEM,XT,Q,242.40,242.40,221.35,226.40,238.95,233.00,15,227,51022.00,
531613,MAL         ,XT,Q,0.65,0.65,0.61,0.61,0.61,0.62,8,740,480.00,
531624,COUNTRY COND,T ,Q,2.34,2.36,2.16,2.35,2.36,2.25,48,28003,65147.00,
531633,LINCOLN PHAR,A ,Q,229.00,239.00,221.30,234.75,237.80,229.05,597,10765,2524518.00,
531635,SILVER OAK  ,XT,Q,19.50,19.50,19.50,19.50,19.50,19.10,3,101,1969.00,
531637,PRAVEG      ,X ,Q,68.85,68.85,64.80,66.15,66.05,67.50,44,4861,326813.00,
531642,MARICOLTD   ,A ,Q,403.20,405.50,399.40,402.90,402.90,402.95,1755,59576,23990535.00,
531648,MAHAVIRIND  ,XT,Q,0.68,0.71,0.68,0.71,0.71,0.68,3,110,77.00,
531658,TRIJAL IND. ,X ,Q,3.04,3.04,3.03,3.03,3.03,3.11,2,26,78.00,
531668,VISION CORPO,XT,Q,1.49,1.50,1.36,1.50,1.50,1.43,31,40646,59275.00,
531672,INANI SEC.  ,XT,Q,16.40,16.40,16.40,16.40,16.40,15.70,1,1,16.00,
531673,ANKA INDIA  ,X ,Q,10.40,10.40,10.30,10.30,10.30,10.00,2,75000,775500.00,
531681,AMARDEEP IND,XT,Q,1.65,1.65,1.65,1.65,1.65,1.65,1,200,330.00,
531686,ADVIK LABORS,XT,Q,0.81,0.81,0.81,0.81,0.81,0.78,1,41,33.00,
531687,KARUTURI GLO,Z ,Q,0.26,0.27,0.26,0.26,0.26,0.27,98,735554,192291.00,
531688,PRITHVIEXCH ,X ,Q,18.45,18.45,18.45,18.45,18.45,18.45,5,57,1051.00,
531717,VIDHIING    ,B ,Q,203.00,208.65,198.55,201.80,201.80,199.45,1217,40531,8269918.00,
531719,BHAGIRA.CHEM,X ,Q,490.15,514.00,490.15,500.55,500.00,504.00,49,1270,636645.00,
531726,PANCHSHEEL O,XT,Q,81.35,85.45,81.35,83.40,84.55,84.00,18,1135,94996.00,
531727,MENON PISTON,X ,Q,17.00,17.70,16.80,17.30,17.30,17.00,65,11899,206487.00,
531737,GREENCREST  ,X ,Q,0.83,0.83,0.83,0.83,0.83,0.82,10,10048,8339.00,
531739,GENNEX LAB  ,X ,Q,3.95,4.05,3.90,3.97,3.99,3.95,210,85899,339651.00,
531744,GINI SILK MI,X ,Q,69.00,69.00,68.90,68.90,68.90,67.00,2,12,827.00,
531746,PRAJAY ENGS.,B ,Q,7.99,7.99,7.99,7.99,7.99,7.75,8,1000,7990.00,
531752,BIOGEN      ,XT,Q,0.23,0.24,0.23,0.24,0.24,0.23,110,454018,107739.00,
531758,G.K.CONSULT.,X ,Q,2.88,2.88,2.88,2.88,2.88,2.87,3,114,328.00,
531761,APOLLOPIPES ,A ,Q,1012.40,1019.70,992.35,1004.95,1000.00,1001.65,492,2980,2985932.00,
531768,POLY MEDICUR,A ,Q,899.00,959.00,863.20,885.25,885.25,899.05,3557,42077,38286327.00,
531775,CISTRO TELE.,XT,Q,0.33,0.33,0.33,0.33,0.33,0.33,1,91,30.00,
531778,KACHCHHMIN  ,X ,Q,6.23,6.23,5.74,5.74,5.74,6.04,3,13,75.00,
531784,KCLINFRA    ,XT,Q,1.05,1.05,0.95,0.95,0.95,1.00,49,53597,51051.00,
531795,ATUL AUTO   ,B ,Q,178.05,180.45,177.85,178.85,180.00,178.25,167,5201,930508.00,
531810,METAL COATIN,X ,Q,27.55,30.10,27.55,30.10,30.10,28.75,10,2511,75517.00,
531812,SGN TELECOMS,XT,Q,0.49,0.49,0.49,0.49,0.49,0.49,3,1002,490.00,
531814,TIRUPATI SAR,X ,Q,6.89,6.89,6.25,6.74,6.74,6.63,14,847,5708.00,
531822,RODIUM      ,X ,Q,63.00,66.00,57.25,59.20,59.00,62.25,29,659,39657.00,
531841,INDUSFINL   ,XT,Q,8.07,8.07,8.07,8.07,8.07,8.07,2,7,56.00,
531842,LAHOTI OVER.,X ,Q,13.40,14.39,13.40,14.00,14.00,14.00,17,2466,34296.00,
531845,ZENITHSTL   ,T ,Q,0.61,0.61,0.61,0.61,0.61,0.59,12,5130,3129.00,
531847,ASIAN STAR  ,B ,Q,797.95,797.95,797.95,797.95,797.95,787.95,1,3,2393.00,
531859,ORIRAIL     ,X ,Q,56.65,56.65,52.20,52.50,52.45,53.50,63,13380,724843.00,
531861,JOINDRE CAPI,X ,Q,16.90,16.90,16.25,16.70,16.50,16.50,6,1620,26721.00,
531862,BHARATAGRI  ,X ,Q,170.50,170.50,159.15,161.95,164.95,162.00,38,3413,561901.00,
531867,UNITECH INTE,X ,Q,3.28,3.45,3.28,3.44,3.44,3.45,6,1623,5543.00,
531869,SACHETA MET.,XT,Q,15.70,15.89,14.84,15.56,15.75,15.33,77,19854,303149.00,
531870,POPULAR EST ,XT,Q,7.05,7.05,7.05,7.05,7.05,7.05,2,41,289.00,
531878,ANJANI FINL ,X ,Q,4.87,4.87,4.87,4.87,4.87,4.78,1,1,4.00,
531881,GMETCOAL    ,Z ,Q,11.23,11.23,11.23,11.23,11.23,11.23,3,120,1347.00,
531888,REXNORD ELE.,X ,Q,31.40,31.40,30.00,30.85,31.00,30.45,24,1780,54832.00,
531892,KHANDWALA SE,B ,Q,14.35,14.35,13.60,13.60,13.60,14.31,38,1478,20110.00,
531893,SAWACA BUSI ,X ,Q,1.74,1.74,1.74,1.74,1.74,1.71,4,1216,2115.00,
531900,CCL INTER   ,XT,Q,17.15,17.15,16.50,16.50,16.50,16.80,3,3,50.00,
531909,SWAGRUHA    ,XT,Q,3.05,3.05,2.84,2.86,3.00,2.98,18,8239,23886.00,
531913,GOPAL IRON S,XT,Q,5.50,5.50,5.24,5.24,5.24,5.51,2,350,1912.00,
531917,TWINSTAR SOF,Z ,Q,0.68,0.74,0.68,0.73,0.73,0.71,17,21738,14954.00,
531921,AGAR IND COR,T ,Q,154.00,162.05,153.15,156.50,156.50,159.85,26,2759,431623.00,
531923,DHAMPURE SGR,X ,Q,22.85,22.85,21.25,22.70,22.70,22.85,7,801,17732.00,
531925,SHANTANU SHE,XT,Q,0.81,0.89,0.81,0.85,0.85,0.85,12,1457,1258.00,
531928,GOLDEN CARPE,X ,Q,4.60,4.60,4.60,4.60,4.60,4.60,2,23,105.00,
531936,BLUE CHIP(I),T ,Q,0.38,0.38,0.38,0.38,0.38,0.38,1,1000,380.00,
531950,VERTEX SEC. ,X ,Q,0.84,0.84,0.84,0.84,0.84,0.84,1,100,84.00,
531952,RIBA TEXTILS,X ,Q,54.85,54.85,51.35,52.95,52.95,52.45,22,5863,307203.00,
531962,SHREMETAL   ,XT,Q,27.25,28.60,27.25,28.40,28.60,27.25,2,30,851.00,
531977,CHARTERLOGIS,X ,Q,3.38,3.43,3.30,3.43,3.43,3.27,79,56495,192598.00,
531978,AMBIKA COTTO,B ,Q,882.45,945.00,879.05,925.35,918.00,876.85,452,2518,2309003.00,
531979,HIND ALUMIN ,X ,Q,33.05,34.70,33.05,34.00,34.00,34.00,35,4936,166371.00,
531982,SPECTR FOOD ,XT,Q,12.60,12.60,12.60,12.60,12.60,12.15,2,20,252.00,
531996,ODYSSEY CORP,X ,Q,1.49,1.49,1.37,1.37,1.37,1.44,26,39228,55604.00,
532001,INDUCTO STL.,X ,Q,14.60,14.60,14.60,14.60,14.60,14.00,2,100,1460.00,
532005,SAM INDUS.  ,X ,Q,13.50,13.50,13.50,13.50,13.50,13.97,4,525,7087.00,
532007,SHREEVAT.FIN,XT,Q,4.35,4.51,4.35,4.51,4.51,4.35,7,1043,4681.00,
532011,POOJA ENT   ,XT,Q,61.45,62.60,60.20,62.55,62.55,61.40,48,2379,146564.00,
532015,GRAVITY (I) ,XT,Q,2.08,2.10,2.05,2.05,2.05,2.14,5,232,484.00,
532019,LCC INFOTECH,T ,Q,4.62,4.62,4.62,4.62,4.62,4.86,8,4390,20281.00,
532022,FILAT FASH  ,XT,Q,2.29,2.53,2.29,2.52,2.52,2.41,5,901,2183.00,
532033,JAIN STUDIOS,Z ,Q,1.61,1.61,1.61,1.61,1.61,1.54,2,341,549.00,
532035,UNISTAR MULT,XT,Q,3.40,3.40,3.40,3.40,3.40,3.25,2,52,176.00,
532038,EMMSONS INT.,Z ,Q,2.01,2.01,2.01,2.01,2.01,2.01,1,10,20.00,
532039,ZENOTECH    ,XT,Q,35.50,36.00,34.90,35.95,36.00,34.90,51,6736,238229.00,
532041,HINDUSTN BIO,X ,Q,2.94,2.94,2.90,2.94,2.94,2.94,10,2811,8162.00,
532051,SWELECT     ,B ,Q,200.00,202.00,197.00,197.90,197.90,199.00,106,2795,554453.00,
532053,WALLFORT FIN,X ,Q,31.30,32.50,29.80,32.05,32.00,32.00,25,2485,79302.00,
532054,KDDL LTD    ,B ,Q,270.70,270.75,265.00,265.00,265.00,263.65,6,28,7438.00,
532056,ADINATH EXIM,XT,Q,5.72,5.72,5.72,5.72,5.72,5.70,2,903,5165.00,
532057,ABHINAV CAP ,XT,Q,30.50,30.50,30.50,30.50,30.50,30.50,2,2,61.00,
532067,KILPEST (I) ,X ,Q,323.60,333.00,316.00,331.00,331.00,311.10,1507,71810,23525904.00,
532070,SUPERB PAPER,X ,Q,10.35,10.65,10.01,10.02,10.01,10.30,26,29595,305395.00,
532090,VANDANA     ,XT,Q,0.36,0.36,0.36,0.36,0.36,0.36,2,3851,1386.00,
532092,SAGARPROD   ,X ,Q,5.27,5.27,4.90,5.19,5.19,5.02,16,775,4030.00,
532097,MUKAND ENGG.,B ,Q,19.45,19.50,19.10,19.50,19.50,18.60,93,21062,407507.00,
532100,INDO-CITY IN,X ,Q,2.92,2.92,2.92,2.92,2.92,2.92,2,108,315.00,
532102,SBEC SUGAR  ,X ,Q,6.00,6.29,6.00,6.25,6.25,6.00,7,100,625.00,
532113,BRIJLAXMI LE,X ,Q,2.68,2.68,2.58,2.58,2.58,2.63,5,350,913.00,
532123,BSE  INFRA  ,B ,Q,0.90,0.92,0.89,0.92,0.92,0.92,27,49823,44564.00,
532124,RELIAB VEN  ,X ,Q,7.69,7.69,7.69,7.69,7.69,7.69,3,450,3460.00,
532134,BANKBARODA  ,A ,Q,72.65,74.25,71.80,72.80,72.80,72.55,3795,1574648,115119451.00,
532141,ANDHRA CEMEN,B ,Q,5.39,5.66,5.39,5.48,5.46,5.49,211,80795,445799.00,
532143,SKM EGG PROD,B ,Q,48.75,50.00,47.50,48.00,47.75,48.75,118,5542,268956.00,
532144,WELCORP     ,A ,Q,139.65,144.30,137.25,143.25,143.25,138.85,2061,127038,17938455.00,
532149,BNK OF INDIA,A ,Q,68.20,68.20,65.50,66.55,66.55,67.25,2682,313278,20934575.00,
532150,INDRAPRAST  ,B ,Q,60.85,63.00,58.15,58.85,58.85,59.40,1316,163912,9924477.00,
532154,SUNSHINE    ,X ,Q,2.75,2.79,2.66,2.78,2.78,2.80,5,5081,13891.00,
532155,GAIL (I) LTD,A ,Q,136.95,137.00,134.15,134.55,134.55,134.95,5930,526660,71357302.00,
532156,VAIBHAVGBL  ,A ,Q,4000.00,4053.00,3936.85,3959.40,3965.00,4019.65,416,1365,5455926.00,
532159,TRESCON     ,X ,Q,57.00,57.90,56.30,56.95,56.95,57.00,33,89492,5094166.00,
532160,GUJ.STAT.FIN,T ,Q,3.50,3.50,3.41,3.41,3.41,3.47,17,2647,9026.00,
532162,JK PAPER    ,A ,Q,144.00,149.00,144.00,145.70,145.70,146.05,1431,124679,18230632.00,
532163,SAREGAMA (I),A ,Q,1700.00,1819.00,1700.00,1776.35,1786.00,1702.55,1230,7256,12892361.00,
532164,MINOLTA FIN.,Z ,Q,1.25,1.31,1.19,1.31,1.31,1.25,9,5319,6732.00,
532172,ADROITINFO  ,T ,Q,9.75,9.75,9.75,9.75,9.75,9.75,1,1,9.00,
532173,CYBERTECH   ,B ,Q,120.50,131.65,120.40,126.85,127.50,120.95,1447,53011,6815259.00,
532174,ICICI BANK  ,A ,Q,572.50,578.25,564.40,565.95,565.95,571.15,10273,601725,342891426.00,
532175,CYIENT      ,A ,Q,678.95,687.65,664.00,678.45,678.45,666.95,1227,17299,11685545.00,
532178,ENGINRS.(I) ,A ,Q,75.80,76.60,75.25,76.00,76.00,75.80,1482,272938,20754977.00,
532180,DHANALAK.BNK,B ,Q,15.00,15.15,14.68,14.78,14.85,14.92,279,46467,694295.00,
532181,GUJ.MINERAL ,A ,Q,57.00,57.75,56.30,56.65,56.50,56.60,474,78759,4491564.00,
532183,GAYATRI SUGR,X ,Q,1.73,1.88,1.72,1.73,1.73,1.80,35,15641,27674.00,
532187,INDUSIND BNK,A ,Q,945.10,954.30,921.80,927.10,927.10,937.35,13029,372993,349025471.00,
532189,INDIA TOURIS,A ,Q,376.00,386.50,374.10,376.00,376.00,375.45,800,31995,12156658.00,
532209,J & K BANK  ,A ,Q,26.85,26.85,25.50,25.85,25.85,26.10,1229,317140,8299025.00,
532210,CITY UNION  ,A ,Q,156.05,158.90,155.00,155.45,156.00,156.35,1336,88250,13854645.00,
532212,ARCHIES LTD ,B ,Q,10.96,11.05,10.87,10.95,10.94,10.79,23,16503,180665.00,
532215,AXIS BANK   ,A ,Q,689.95,693.50,675.15,677.85,677.85,685.50,17023,496500,339851004.00,
532216,HB STOCKHOL.,T ,Q,16.00,17.30,16.00,17.30,17.30,16.65,7,580,9292.00,
532217,SIEL FINANCL,XT,Q,4.49,4.49,4.49,4.49,4.49,4.41,2,2221,9972.00,
532218,SOUTH IND.BK,A ,Q,8.44,8.59,8.41,8.46,8.46,8.44,75280,1358903,11538233.00,
532219,ENERGY DEV. ,T ,Q,9.65,9.75,9.20,9.50,9.50,9.45,33,3871,36884.00,
532221,SONATA SOFT.,A ,Q,530.00,553.90,525.55,544.90,544.90,522.40,3597,102774,55688811.00,
532230,BENGAL TEA &,X ,Q,41.60,41.95,39.00,41.95,41.95,38.50,26,1004,40621.00,
532234,NAT.ALUM    ,A ,Q,58.40,60.00,57.55,59.25,59.25,57.80,5333,2800981,165925127.00,
532240,INDIA NIPPON,B ,Q,387.25,387.25,380.80,385.60,385.15,379.75,324,2425,931254.00,
532256,NALWA SONS  ,B ,Q,1101.40,1133.60,1101.40,1133.60,1133.60,1086.20,13,56,62344.00,
532259,APAR INDUS. ,A ,Q,474.10,483.00,467.60,469.50,472.00,473.50,501,6270,2996661.00,
532262,TCI INDUS.  ,XT,Q,825.00,825.00,824.75,824.95,825.00,868.15,4,50,41248.00,
532268,ACCELYA     ,A ,Q,868.00,875.00,866.15,873.30,874.00,869.85,118,374,325705.00,
532271,CYBERMATE   ,Z ,Q,1.55,1.55,1.49,1.49,1.49,1.52,20,15616,23397.00,
532281,HCL TECHNO  ,A ,Q,1036.00,1040.95,1020.50,1028.50,1028.50,1033.45,5748,176503,181720375.00,
532284,TCFC FINANCE,X ,Q,25.00,26.60,23.75,25.05,25.05,25.05,14,1466,36639.00,
532285,GEOJITFSL   ,B ,Q,51.45,51.45,50.00,50.85,50.80,50.95,157,16818,850173.00,
532286,JINDAL STE  ,A ,Q,394.80,397.00,384.70,388.95,388.95,382.60,7154,531815,207572268.00,
532290,BLB LTD.    ,T ,Q,6.30,6.30,6.30,6.30,6.30,6.00,2,2,12.00,
532296,GLENMARK PHA,A ,Q,483.70,509.00,480.00,507.65,507.65,478.80,4758,191464,94921680.00,
532300,WOCKHARDT   ,A ,Q,445.00,472.50,438.00,459.60,459.60,438.95,4321,147036,67107086.00,
532301,TATA COFFEE ,A ,Q,120.40,126.00,119.65,124.90,124.90,121.00,2517,312795,38502262.00,
532304,KJMCCORP    ,X ,Q,14.15,14.85,14.15,14.15,14.15,14.85,4,665,9689.00,
532305,IND-SWIFT LA,B ,Q,76.45,77.30,74.25,74.65,74.65,74.80,204,7631,574048.00,
532307,MELSTAR INFO,Z ,Q,2.10,2.10,1.93,1.93,2.05,2.03,13,3246,6377.00,
532309,GEPIL       ,A ,Q,275.00,280.80,275.00,276.35,276.35,277.80,431,9675,2687707.00,
532310,SHREE RAMA  ,B ,Q,10.21,10.24,10.00,10.11,10.16,9.99,46,7632,76914.00,
532313,MAHINDRALIFE,A ,Q,538.30,550.70,535.00,536.20,536.15,542.50,345,2223,1199897.00,
532321,CADILA HEALT,A ,Q,442.10,460.00,441.00,456.80,456.80,439.85,3042,174675,78623172.00,
532323,SHIVA CEMENT,X ,Q,21.40,21.40,20.35,20.35,20.35,21.40,767,441840,9081237.00,
532324,CINEVISTA   ,B ,Q,7.00,7.26,6.82,7.20,7.26,6.69,23,5681,40169.00,
532326,INTENS TECH ,B ,Q,31.55,32.50,31.00,31.60,31.60,31.70,77,5099,161390.00,
532329,DANLAW TECH.,XT,Q,257.30,267.40,257.10,257.10,257.10,262.30,47,2988,769742.00,
532331,AJANTA PHARM,A ,Q,1756.75,1775.50,1705.00,1727.25,1720.15,1740.90,578,3527,6112848.00,
532333,HB PORTFOLIO,X ,Q,18.55,20.95,18.55,20.15,20.95,19.85,16,369,7213.00,
532334,HB ESTATE DE,X ,Q,11.17,11.72,10.62,10.65,10.62,11.17,17,440,4704.00,
532339,COMPUCOM SOF,B ,Q,8.95,8.95,8.40,8.46,8.56,8.70,99,16401,139335.00,
532340,OMNI AX'S SO,X ,Q,1.71,1.71,1.71,1.71,1.71,1.68,2,3,5.00,
532341,IZMO        ,B ,Q,55.65,55.65,55.65,55.65,55.65,53.00,20,3454,192215.00,
532343,TVS MOTOR L ,A ,Q,586.15,590.10,568.00,570.25,574.95,584.20,1211,40875,23537730.00,
532344,SOFTSOL (I) ,X ,Q,75.00,82.70,75.00,82.30,82.70,78.80,22,363,28828.00,
532345,GATI LTD.   ,A ,Q,103.25,106.35,103.25,103.60,103.25,102.95,282,19535,2049489.00,
532348,SUBEX LTX   ,B ,Q,36.40,36.95,35.75,36.15,36.15,36.05,2806,573984,20875042.00,
532349,TRANSPORT CO,A ,Q,263.00,263.70,255.05,262.10,263.00,258.05,527,7655,2001728.00,
532350,PADMALAYA TE,XT,Q,2.48,2.60,2.36,2.60,2.60,2.48,26,20655,53583.00,
532351,AKSH OPTIFIB,B ,Q,6.30,6.72,6.14,6.72,6.72,6.11,127,71610,475991.00,
532356,TRIVENI ENGG,A ,Q,81.60,84.40,81.60,83.50,83.50,81.75,288,26091,2186154.00,
532357,MUKTA ARTS  ,B ,Q,28.85,28.95,28.65,28.70,28.75,28.85,19,301,8667.00,
532359,HITKIT GLOB ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.49,2,305,149.00,
532362,NAGPUR POWER,X ,Q,37.00,37.00,33.55,35.55,36.50,35.25,14,643,22921.00,
532365,DYNACONS SYS,B ,Q,72.50,76.90,72.45,75.35,75.00,70.10,183,15220,1136945.00,
532366,PNB GILTS   ,B ,Q,53.25,53.25,51.40,51.90,51.70,51.35,555,59663,3100373.00,
532368,BCG         ,B ,Q,8.25,8.39,8.00,8.04,8.04,8.20,716,593775,4857667.00,
532369,RAMCO INDS. ,A ,Q,251.00,255.45,251.00,254.50,254.50,251.65,50,1324,335999.00,
532370,RAMCO  SYSTM,A ,Q,568.00,576.00,556.50,557.90,557.50,567.00,430,3723,2117998.00,
532371,TATA TELESER,T ,Q,13.01,13.58,13.00,13.18,13.18,13.49,1926,517529,6849914.00,
532372,VIRINCHI    ,X ,Q,35.50,35.55,34.10,35.15,35.20,34.40,151,47299,1663678.00,
532373,WEPSOLN     ,X ,Q,14.21,14.99,14.21,14.92,14.99,14.65,30,3873,57197.00,
532374,STER TECH   ,A ,Q,206.90,212.95,206.00,211.25,210.00,206.65,1472,51504,10824421.00,
532375,TIPSINDUSTR ,T ,Q,534.60,537.80,505.00,511.30,511.00,512.20,42,838,439811.00,
532378,UNIVERSAL A ,X ,Q,0.91,0.91,0.91,0.91,0.91,0.91,1,100,91.00,
532380,BABA ARTS   ,X ,Q,9.73,9.73,9.10,9.17,9.17,9.49,44,10375,95141.00,
532382,BALAJI TELE.,A ,Q,56.85,57.95,56.85,57.75,57.95,56.85,36,1644,94553.00,
532384,TYCHE INDS  ,X ,Q,181.15,182.90,171.00,178.20,176.00,179.95,326,11826,2090854.00,
532386,CALIFORN.SOF,B ,Q,9.02,9.10,8.63,8.63,8.63,9.02,14,1777,15908.00,
532387,PRITISHN COM,T ,Q,48.20,48.20,43.70,43.70,43.70,45.95,383,98245,4588656.00,
532388,INDIAN OVER.,A ,Q,16.25,16.50,15.95,16.05,16.05,16.25,1764,949681,15324418.00,
532390,TAJ GVK HOTL,A ,Q,113.40,113.40,111.55,112.40,112.50,111.25,297,8963,1004823.00,
532391,OPTO CIRCUIT,T ,Q,3.33,3.33,3.33,3.33,3.33,3.18,30,40663,135407.00,
532392,CREATIVE EYE,B ,Q,2.85,2.99,2.85,2.99,2.99,2.99,5,2208,6296.00,
532395,AXISCADES   ,B ,Q,42.50,42.80,42.00,42.35,42.50,42.40,102,7571,320960.00,
532398,UMESL       ,T ,Q,3.80,3.80,3.47,3.50,3.50,3.65,29,5312,19503.00,
532400,BSOFT       ,A ,Q,272.45,278.80,268.00,270.50,270.50,270.30,6600,266036,72521525.00,
532404,SAVEN TECHNO,X ,Q,28.25,29.45,27.65,27.85,27.65,28.30,86,18685,533736.00,
532406,AVANTEL LTD ,X ,Q,384.00,394.95,376.20,382.30,384.85,376.80,111,4118,1581980.00,
532407,MOSCHIP     ,XT,Q,26.35,26.35,25.10,26.35,26.35,25.10,105,50077,1318804.00,
532408,MEGASOFT LTD,B ,Q,11.00,11.00,10.06,10.10,10.06,10.38,64,5171,53500.00,
532410,TRANSCORP IN,X ,Q,8.54,8.54,7.86,8.00,8.00,8.09,55,3685,29738.00,
532413,CEREBRA INTE,B ,Q,50.60,54.45,50.60,54.05,54.15,50.70,285,40561,2156563.00,
532416,MID-DAY MULT,B ,Q,3.93,4.11,3.92,3.93,3.92,3.93,8,6080,24057.00,
