SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
509438,BENARES HOT ,XT,Q,1251.10,1298.45,1251.10,1298.45,1298.45,1299.00,3,7,8994.00,
509470,BOMOXY-B1   ,X ,Q,11499.00,11900.00,11498.30,11747.30,11839.90,11255.10,85,108,1259577.00,
509472,CRAVATEX    ,X ,Q,297.95,297.95,262.20,270.00,270.00,275.15,7,22,6072.00,
509480,BERGE PAINT ,A ,Q,770.00,770.00,744.00,746.70,748.30,764.20,2011,37708,28286346.00,
509486,CAPRIHANS   ,X ,Q,84.15,86.80,84.00,85.35,85.35,84.15,354,53324,4565851.00,
509488,GRAPHITE IN.,A ,Q,555.00,557.05,535.00,538.55,538.55,557.75,6723,254514,138771140.00,
509496,ITDCEM      ,A ,Q,78.00,79.25,75.75,76.25,76.25,78.90,220,24175,1862732.00,
509525,EMPIRE IND. ,X ,Q,658.00,658.00,629.00,635.90,635.90,646.75,101,1087,694607.00,
509546,GRAVISS HOSP,X ,Q,15.89,16.35,15.89,15.98,15.98,15.58,8,96,1528.00,
509557,GARFIBRES   ,A ,Q,2601.35,2642.05,2503.80,2593.55,2584.90,2616.35,771,2250,5822910.00,
509563,GARWA.MARINE,X ,Q,4.51,4.51,4.51,4.51,4.51,4.51,3,103,464.00,
509567,GOA CARBON  ,B ,Q,300.90,313.95,285.00,307.30,310.00,301.00,1182,17364,5146227.00,
509597,HARDCASTLE  ,X ,Q,184.10,184.10,184.10,184.10,184.10,175.50,1,1,184.00,
509631,HEG LIMITED ,A ,Q,1574.00,1594.45,1521.70,1537.40,1537.40,1581.95,5428,69915,108114158.00,
509635,HIND.COMPOSI,B ,Q,275.70,275.70,264.90,269.75,269.75,272.55,75,841,223694.00,
509675,HIL         ,A ,Q,3019.55,3055.15,2985.00,3004.55,3010.00,3014.00,116,523,1566793.00,
509692,IND.CARD    ,B ,Q,134.70,134.70,132.40,133.00,133.00,135.80,39,7114,950998.00,
509709,INT.CONVEYOR,X ,Q,50.50,50.50,43.50,44.50,44.30,46.75,76,52866,2349834.00,
509715,JAYSHRE TEA ,B ,Q,68.70,68.70,65.40,66.05,66.05,68.20,173,58677,3877455.00,
509820,HUHTAMAKI   ,A ,Q,295.00,295.00,276.45,279.25,280.00,287.30,290,3768,1059161.00,
509835,PREMIER SYN.,XT,Q,17.50,17.50,16.90,17.50,17.50,17.20,17,4109,71428.00,
509874,SHALIMAR PAI,B ,Q,96.00,96.10,92.35,93.55,93.80,97.30,566,17984,1684951.00,
509895,HIND MILLS  ,X ,Q,259.00,259.00,257.90,257.90,257.90,257.05,3,12,3095.00,
509930,SUPREM IND  ,A ,Q,2002.00,2020.00,1975.60,2008.40,2012.00,2015.65,274,1223,2441981.00,
509945,THACKER     ,XT,Q,213.50,213.50,211.75,211.75,211.75,211.00,2,20,4261.00,
509966,VST INDUS.  ,A ,Q,3362.00,3362.00,3282.00,3298.05,3309.35,3369.90,255,605,2002861.00,
510245,SWASTI VINAY,XT,Q,8.20,8.20,8.16,8.16,8.16,8.32,78,26235,214331.00,
511012,YAMINI INVES,XT,Q,0.50,0.50,0.49,0.49,0.49,0.49,14,1318,647.00,
511034,JINDAL DRILL,B ,Q,93.90,93.90,90.50,91.30,92.05,93.55,75,2438,223411.00,
511066,SAKTHI FIN. ,X ,Q,17.50,17.50,15.90,16.60,16.60,16.20,25,857,13858.00,
511072,DEWAN H.FIN.,B ,Q,16.50,16.60,15.80,16.10,16.10,16.30,595,188206,3047197.00,
511076,SAT IND LTD ,X ,Q,19.00,19.90,19.00,19.30,19.30,19.15,9,4168,80208.00,
511108,SHIVA TEXYAM,B ,Q,140.20,145.30,130.55,139.00,139.00,138.75,56,5476,747267.00,
511116,QUADRANT    ,X ,Q,0.23,0.23,0.21,0.23,0.23,0.22,318,2847681,647861.00,
511122,FIRST CUSTO.,XT,Q,29.00,29.00,29.00,29.00,29.00,29.00,3,110,3190.00,
511131,KAMAN HSG   ,X ,Q,4.55,4.55,4.40,4.40,4.40,4.59,2,503,2288.00,
511144,ASYAINFO    ,X ,Q,4.15,4.15,3.95,4.14,4.14,3.96,28,3891,15933.00,
511147,WALL ST.FIN.,XT,Q,20.60,20.60,19.00,19.00,19.00,20.00,19,276,5369.00,
511153,ANJANIFOODS ,XT,Q,222.65,233.00,211.05,216.10,216.10,222.05,30,1675,373861.00,
511176,PARSHWANA   ,X ,Q,25.75,25.75,25.20,25.20,25.20,25.15,4,6,151.00,
511187,MILLENNIUM  ,X ,Q,0.98,1.02,0.98,1.02,1.02,0.98,2,1000,1004.00,
511196,CANFIN HOMES,A ,Q,601.35,605.05,572.40,578.85,578.85,612.10,1756,33810,19727209.00,
511208,IL & FS INVE,B ,Q,4.30,4.30,4.12,4.19,4.15,4.04,61,33368,139929.00,
511218,SHRIRAM TRAN,A ,Q,1469.00,1478.00,1391.30,1420.60,1420.60,1472.55,3829,87738,125144235.00,
511243,CHOLAFIN    ,A ,Q,560.20,560.80,534.35,543.85,543.85,563.50,3084,138834,75481008.00,
511276,MEFCOM AGRO ,Z ,Q,1.25,1.25,1.22,1.22,1.22,1.24,2,1051,1283.00,
511333,VLS FINANCE ,B ,Q,80.60,82.50,80.00,80.50,80.40,82.70,182,6710,541389.00,
511355,IND CEM CAP ,X ,Q,5.38,5.38,4.88,4.93,4.93,5.13,24,2687,13500.00,
511359,AD-MANUM FIN,X ,Q,17.05,17.05,17.05,17.05,17.05,17.05,2,11,187.00,
511377,MEHTA I.FIN ,XT,Q,2.82,2.82,2.82,2.82,2.82,2.69,2,5600,15792.00,
511389,VIDEOCON IND,Z ,Q,4.59,4.59,4.21,4.46,4.48,4.38,359,257949,1147387.00,
511411,SHRISTINFRA ,XT,Q,55.65,55.65,55.65,55.65,55.65,55.65,1,18,1001.00,
511413,CREST       ,B ,Q,84.55,86.90,84.00,84.00,84.00,84.10,23,2566,219225.00,
511431,VAKRANGEE   ,A ,Q,59.45,60.40,57.30,59.90,59.90,58.45,3073,730798,43244090.00,
511463,ALEXANDER   ,X ,Q,18.55,19.35,18.05,18.10,18.05,19.00,100,24036,441562.00,
511473,IND.BANK MER,B ,Q,13.70,13.70,12.44,12.72,12.72,12.83,67,5340,67379.00,
511501,BHARAT BHUSH,X ,Q,16.45,17.20,16.10,16.85,16.85,16.35,14,287,4827.00,
511505,CAPITAL TRUS,T ,Q,98.90,98.90,94.15,95.45,95.45,99.10,32,1364,129389.00,
511507,USHAKIRAN FI,XT,Q,3.92,3.92,3.92,3.92,3.92,3.92,2,290,1136.00,
511509,VIVO BIO TEC,X ,Q,50.55,52.55,48.00,49.30,49.35,50.55,69,3445,170580.00,
511523,VEERHEALTH  ,X ,Q,7.31,7.31,7.22,7.22,7.22,7.60,7,899,6499.00,
511525,PAN INDIA C ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.49,15,2159,1057.00,
511533,SAHARA HOUSG,X ,Q,34.40,36.50,34.10,35.05,35.00,35.60,11,242,8484.00,
511543,GSB FINANCE ,X ,Q,8.63,8.63,8.63,8.63,8.63,8.22,1,1,8.00,
511549,MORARKA FIN.,X ,Q,36.60,36.60,30.30,31.90,31.85,33.30,101,9932,313041.00,
511551,MONARCH     ,X ,Q,66.15,67.25,65.15,66.35,66.25,66.15,35,3128,206663.00,
511557,PRO FIN CAP.,X ,Q,29.05,30.00,28.60,29.95,30.00,31.75,35,4350,127640.00,
511571,SOMDATT FIN ,X ,Q,12.15,12.15,12.15,12.15,12.15,12.76,1,20,243.00,
511585,REGENCY TRUS,X ,Q,1.87,1.87,1.85,1.85,1.85,1.87,2,299,555.00,
511589,AVONMORE    ,X ,Q,17.15,19.45,16.30,17.60,17.60,18.50,68,9949,172546.00,
511597,PALSOFT INFO,XT,Q,2.65,2.65,2.53,2.55,2.55,2.66,5,1803,4625.00,
511601,YASH MANAGE.,X ,Q,13.75,14.05,13.70,13.99,14.05,13.75,5,284,3915.00,
511605,ARIHANT CAP.,X ,Q,73.75,73.80,70.00,70.90,70.60,72.35,77,4689,332392.00,
511609,ISL CONSULT ,X ,Q,11.00,11.77,11.00,11.77,11.77,11.21,2,1100,12870.00,
511611,DCM FINANCIA,T ,Q,1.36,1.36,1.36,1.36,1.36,1.30,3,140,190.00,
511626,R R FINANCE.,Z ,Q,22.00,22.00,22.00,22.00,22.00,21.00,2,50,1100.00,
511628,IMCAP       ,X ,Q,58.90,58.90,54.20,56.20,56.20,56.85,14,733,41290.00,
511630,SAMBHAAV MED,B ,Q,1.99,2.11,1.96,1.97,1.96,2.06,16,5499,10872.00,
511640,SANGHI CORPO,Z ,Q,4.94,4.94,4.94,4.94,4.94,5.19,1,92,454.00,
511658,NETTLINX LTD,X ,Q,68.70,68.70,65.50,66.95,67.20,67.35,19,2668,178383.00,
511672,SCANSTL     ,XT,Q,20.10,20.10,20.10,20.10,20.10,19.15,16,1292,25969.00,
511676,GIC HOUSING ,A ,Q,124.50,124.50,116.60,118.20,118.35,122.10,460,25422,3007987.00,
511700,STD.CAP.MRKT,XT,Q,1.24,1.24,1.24,1.24,1.24,1.24,1,1,1.00,
511706,ACTION FIN. ,Z ,Q,4.39,4.39,4.39,4.39,4.39,4.47,3,225,987.00,
511710,CUBICAL FIN.,X ,Q,1.88,1.88,1.71,1.80,1.80,1.80,8,1421,2586.00,
511712,RELIC TECHNO,X ,Q,14.00,14.00,14.00,14.00,14.00,13.97,2,7,98.00,
511716,ESCORT FINAN,XT,Q,3.47,3.47,3.16,3.35,3.35,3.32,22,10679,34557.00,
511724,BAID LEASING,X ,Q,28.00,28.00,25.00,27.90,27.90,27.35,20,1136,28962.00,
511726,VIPUL LTD   ,T ,Q,28.75,31.70,28.75,31.65,31.65,30.20,13,589,18095.00,
511728,KZ LEAS FIN.,X ,Q,9.31,9.31,9.31,9.31,9.31,9.80,1,247,2299.00,
511730,TRC FINAN.SE,X ,Q,8.95,8.95,8.95,8.95,8.95,8.70,1,1,8.00,
511736,USHDEV INTNL,XT,Q,0.32,0.33,0.32,0.33,0.33,0.32,35,219494,70738.00,
511742,UGROCAP     ,X ,Q,119.40,119.40,113.05,115.35,115.00,117.05,102,16856,1968337.00,
511754,SHALIB.FINAN,X ,Q,54.90,55.65,54.90,55.65,55.65,57.75,2,34,1879.00,
511764,UPASANA FIN.,X ,Q,13.60,13.60,12.36,13.54,13.54,12.96,8,408,5331.00,
511766,MUTHOOT CAP ,B ,Q,376.00,377.00,368.05,372.30,372.30,378.05,89,848,315670.00,
511768,MASTER TRUST,X ,Q,46.50,46.50,46.50,46.50,46.50,47.40,2,55,2557.00,
512018,CNI RES LTD ,XT,Q,1.56,1.56,1.56,1.56,1.56,1.64,1,500,780.00,
512020,SARASW.COMM.,X ,Q,2224.60,2224.60,2161.10,2224.60,2224.60,2118.70,131,558,1237582.00,
512047,ROYAL IND   ,X ,Q,0.72,0.78,0.72,0.78,0.78,0.75,5,2030,1463.00,
512068,DECCANGOLD  ,X ,Q,17.40,17.40,16.05,17.40,17.40,16.60,675,466479,7990087.00,
512070,UPL         ,A ,Q,651.00,664.80,631.80,646.10,646.10,653.85,9313,421576,272910212.00,
512093,CRANES SOFTW,XT,Q,1.61,1.61,1.61,1.61,1.61,1.64,11,3495,5626.00,
512103,NIDHI GRANIT,XT,Q,33.95,33.95,33.95,33.95,33.95,35.70,2,200,6790.00,
512131,SIGNET IND  ,B ,Q,31.40,31.95,30.15,30.35,30.25,31.25,100,3352,103500.00,
512161,SECURKLOUD  ,B ,Q,83.00,83.30,79.00,83.30,83.30,79.35,100,10137,837900.00,
512165,ABANSENT    ,X ,Q,113.80,113.80,107.00,110.00,110.00,111.55,15,70,7856.00,
512169,CAPRICORN   ,XT,Q,7.88,7.88,7.88,7.88,7.88,7.51,2,200,1576.00,
512175,VAMA INDS   ,X ,Q,6.90,7.40,6.50,6.50,6.50,7.03,41,14383,94242.00,
512179,SUNTECK REAL,A ,Q,280.05,282.30,270.70,275.55,275.55,281.40,1519,49155,13553001.00,
512217,PRISM MEDI  ,X ,Q,11.20,11.20,11.20,11.20,11.20,11.42,29,19758,221289.00,
512229,VERITAS     ,XT,Q,71.45,71.45,68.65,68.85,71.40,70.05,141,53265,3765180.00,
512233,JAYBHARA TEX,Z ,Q,18.05,18.05,18.05,18.05,18.05,19.00,1,4,72.00,
512237,JAI CORP LTD,A ,Q,87.90,87.90,83.70,85.20,85.20,87.90,512,74296,6303156.00,
512247,ASHIRWAD CAP,XT,Q,4.25,4.46,4.04,4.08,4.08,4.25,257,49950,207269.00,
512257,SVARTCORP   ,X ,Q,3.29,3.29,3.05,3.21,3.21,3.22,42,15929,50353.00,
512267,MEDIA MATRIX,X ,Q,4.75,4.75,4.61,4.73,4.73,4.65,19,1570,7419.00,
512296,BHAGYA INL  ,T ,Q,44.90,46.65,43.15,45.15,45.00,44.45,40,4658,212645.00,
512329,KRL         ,XT,Q,120.15,120.15,120.15,120.15,120.15,114.45,2,50,6007.00,
512344,ARAVALI SEC.,X ,Q,1.52,1.66,1.52,1.66,1.66,1.59,4,662,1027.00,
512379,CRESSANDA SO,XT,Q,0.50,0.50,0.49,0.49,0.49,0.49,20,16375,8023.00,
512381,STARTECK    ,X ,Q,78.30,81.80,75.10,76.00,76.00,78.25,271,20598,1608933.00,
512393,SHARDUL SECU,XT,Q,49.50,49.50,49.50,49.50,49.50,51.95,1,11,544.00,
512399,KAPASHI COMM,XT,Q,59.65,59.65,59.65,59.65,59.65,60.85,1,10,596.00,
512405,I-POWER SOLS,XT,Q,3.88,3.88,3.88,3.88,3.88,3.81,1,4000,15520.00,
512437,APOLLO FIN I,X ,Q,345.80,345.80,295.00,320.90,320.90,339.50,135,1782,573333.00,
512449,SVC RES     ,Z ,Q,1.85,1.86,1.85,1.86,1.86,1.86,3,600,1110.00,
512453,SHRI JAGDAMB,X ,Q,511.00,511.00,490.00,505.05,505.05,511.30,195,1852,930152.00,
512455,LLOYDS MET E,XT,Q,11.44,11.45,10.71,11.04,11.04,11.20,78,7404,81571.00,
512463,SHREE GLOBAL,XT,Q,2.30,2.33,2.23,2.30,2.30,2.33,28,3074,6998.00,
512477,BETEX INDIA ,X ,Q,43.65,45.35,43.65,44.80,45.35,44.50,21,1945,86608.00,
512481,POLYTEX(P)  ,Z ,Q,2.18,2.18,2.18,2.18,2.18,2.22,4,517,1127.00,
512493,GARNET INTL ,X ,Q,22.80,23.95,22.10,22.15,22.10,23.25,28,4376,99028.00,
512499,SHALIMAR PRO,X ,Q,0.49,0.49,0.49,0.49,0.49,0.49,54,57093,27975.00,
512519,DONEAR IND. ,B ,Q,29.00,31.25,29.00,30.30,29.70,31.35,127,8533,258056.00,
512527,SUPER SAL IN,XT,Q,560.05,589.00,560.00,589.00,589.00,578.05,6,83,46944.00,
512529,SEQUENT     ,A ,Q,244.00,247.20,235.15,241.80,243.00,243.50,462,15833,3816036.00,
512531,STC INDIA   ,B ,Q,81.90,81.90,78.00,79.10,79.00,78.00,140,9463,752540.00,
512553,ZENITH EXP. ,B ,Q,65.65,67.00,64.60,67.00,67.00,67.95,3,102,6646.00,
512559,KOHINORFOODS,Z ,Q,6.50,7.15,6.50,7.12,7.12,6.84,16,4262,28654.00,
512573,AVANTI FEEDS,A ,Q,419.00,448.30,417.10,445.20,445.20,418.80,9840,159566,69247740.00,
512587,ZODIAC JRD  ,B ,Q,26.25,27.70,24.90,24.95,24.95,25.80,32,953,24763.00,
512589,SITA ENTER. ,X ,Q,11.17,11.17,11.17,11.17,11.17,11.17,1,1,11.00,
512597,KEYFINSER   ,B ,Q,54.55,59.50,54.55,54.55,54.55,57.40,22,486,27303.00,
512599,ADANI ENTER ,A ,Q,1129.95,1150.20,1098.60,1138.20,1138.20,1107.30,26218,1108683,1249550117.00,
512604,HARIA EXPORT,X ,Q,0.90,0.90,0.90,0.90,0.90,0.90,2,205,184.00,
512608,BHANDARI HOS,T ,Q,2.28,2.45,2.27,2.30,2.30,2.34,9,3407,7855.00,
512618,RLF LIMITED.,XT,Q,4.01,4.01,4.01,4.01,4.01,3.94,1,170,681.00,
512624,REGENTRP    ,XT,Q,2.69,2.69,2.69,2.69,2.69,2.74,4,654,1759.00,
512626,ORBIT EXPORT,B ,Q,56.75,57.05,56.70,56.80,56.80,57.00,6,755,42893.00,
512634,SAVERA IND  ,X ,Q,41.15,43.90,41.15,41.20,41.15,44.25,14,441,18276.00,
513005,VBC FERRO   ,XT,Q,11.05,11.09,11.02,11.09,11.09,11.57,3,405,4477.00,
513010,TATASTLLP   ,A ,Q,768.00,776.45,728.00,734.95,734.95,754.55,863,11461,8575227.00,
513023,NAV BHAR VEN,A ,Q,73.10,73.20,69.85,71.80,71.90,73.10,595,55365,3962197.00,
513043,REMI EDEL   ,X ,Q,17.00,18.00,16.95,18.00,18.00,17.80,5,700,12390.00,
513059,G.S.AUTO INT,XT,Q,4.20,4.56,4.20,4.56,4.56,4.35,18,19068,82342.00,
513097,SHIV.BIMETAL,X ,Q,85.50,85.50,82.60,83.60,83.60,85.45,324,59493,4965989.00,
513108,GANDHI SP.TU,B ,Q,273.00,273.00,264.05,266.60,266.60,272.35,40,408,109046.00,
513117,AMFORGE IND.,XT,Q,1.73,1.73,1.70,1.73,1.73,1.73,5,250,429.00,
513121,ORICON ENT  ,T ,Q,19.40,19.40,18.30,19.00,19.35,18.75,21,6506,122832.00,
513142,BALASORE    ,Z ,Q,7.90,8.15,7.90,7.90,7.90,8.31,85,45398,358946.00,
513149,ACROW INDIA ,X ,Q,118.00,142.80,118.00,138.50,138.50,129.95,12,992,135299.00,
513173,STL STR INF ,X ,Q,4.27,4.27,4.27,4.27,4.27,4.27,2,200,854.00,
513179,NAT STL AGRO,T ,Q,4.07,4.27,4.07,4.27,4.27,4.07,17,6121,26136.00,
513216,UTTAM GALVA ,T ,Q,7.17,7.65,7.15,7.15,7.28,7.52,98,48682,350024.00,
513228,PENNAR STEEL,B ,Q,18.00,18.45,16.55,17.35,17.55,17.50,543,127454,2205951.00,
513250,JYOTI STRUCT,Z ,Q,4.80,5.13,4.80,5.13,5.13,4.89,14,8275,42376.00,
513252,JAY USHIN   ,X ,Q,448.00,465.00,428.00,443.00,443.00,468.00,12,85,37715.00,
513262,ST.STR.WHEEL,B ,Q,732.00,732.00,678.70,721.70,720.90,719.25,399,2265,1599548.00,
513269,MAN IND.(I) ,B ,Q,79.80,80.10,76.40,79.15,80.00,80.80,726,30824,2418587.00,
513295,IMEC        ,X ,Q,1.12,1.13,1.12,1.12,1.12,1.17,6,1502,1686.00,
513303,MODERN STEEL,X ,Q,3.54,3.54,3.54,3.54,3.54,3.72,2,610,2159.00,
513305,TERRASCOPE  ,X ,Q,1.88,2.05,1.88,1.88,1.88,1.97,22,10685,20110.00,
513307,SYNTHIKO FOI,XT,Q,24.15,24.15,24.15,24.15,24.15,25.40,2,100,2415.00,
513309,GOLKONDA    ,Z ,Q,8.29,8.29,8.13,8.13,8.13,8.29,3,16,130.00,
513335,METALFORGE  ,T ,Q,5.35,5.35,4.90,5.35,5.35,5.10,9,913,4878.00,
513337,GUJ.TOOLROOM,XT,Q,5.00,5.00,5.00,5.00,5.00,5.13,3,220,1100.00,
513343,GRAND FOUND ,B ,Q,1.96,1.96,1.96,1.96,1.96,2.06,3,680,1332.00,
513349,AJMERA      ,B ,Q,118.50,119.50,115.10,117.00,117.15,120.00,718,38747,4586008.00,
513353,COCHIN MIN. ,X ,Q,117.80,118.00,112.40,113.20,114.75,116.55,97,9463,1085884.00,
513361,ISW LTD     ,XT,Q,0.75,0.75,0.69,0.75,0.75,0.72,132,236849,171858.00,
513369,RAJKUMAR FRG,X ,Q,40.85,44.00,40.00,40.15,40.00,42.45,11,459,18733.00,
513375,CARBORUNDUM ,A ,Q,509.15,510.95,488.45,492.25,493.95,507.50,1173,21025,10441355.00,
513377,MINERAL&METL,A ,Q,46.35,46.35,43.40,44.30,44.30,46.60,3044,762973,34231488.00,
513401,ASHIANA ISP.,X ,Q,10.50,10.50,10.30,10.49,10.30,10.00,2,531,5569.00,
513403,PM TELELINN ,XT,Q,5.02,5.02,5.02,5.02,5.02,5.02,2,1100,5522.00,
513414,SMPL        ,Z ,Q,0.26,0.26,0.26,0.26,0.26,0.27,1,100,26.00,
513418,SMFIL       ,XT,Q,0.80,0.80,0.80,0.80,0.80,0.79,1,1000,800.00,
513434,TATA METALIK,A ,Q,806.45,850.00,806.45,837.75,837.75,843.60,1257,32593,27060546.00,
513436,SHAH ALLOYS ,T ,Q,8.10,8.40,8.10,8.20,8.20,8.50,15,6594,54075.00,
513446,JSWISPL     ,B ,Q,28.90,28.90,28.30,28.90,28.90,27.55,391,238459,6883249.00,
513456,KANISHK ST. ,XT,Q,9.33,9.33,8.91,8.97,8.92,8.90,14,2588,23222.00,
513460,MAHALAXMI SM,Z ,Q,3.50,3.50,3.50,3.50,3.50,3.50,2,48,168.00,
513472,SIMPLEX CAST,X ,Q,16.00,16.00,15.00,15.00,15.00,15.30,9,262,3946.00,
513488,SH.STEEL WIR,X ,Q,23.00,23.45,20.70,21.60,21.50,23.00,15,1473,32521.00,
513498,SOUTH.MAGNES,XT,Q,9.99,9.99,9.99,9.99,9.99,9.99,2,1501,14994.00,
513502,BARODA EXTR.,XT,Q,0.96,0.96,0.96,0.96,0.96,0.97,35,12559,12056.00,
513509,KALYANI FORG,T ,Q,201.00,201.00,196.00,196.00,196.00,196.00,2,52,10447.00,
513511,PANCH.STEEL ,X ,Q,38.55,38.55,34.50,38.55,38.55,35.05,77,17967,688291.00,
513513,ADITYA ISPAT,X ,Q,4.90,5.39,4.90,5.25,5.25,5.14,9,1729,9134.00,
513515,S.R.INDUS.  ,XT,Q,3.25,3.25,3.25,3.25,3.25,3.29,1,500,1625.00,
513517,STEELCAST   ,X ,Q,142.60,142.60,133.00,135.05,135.00,133.10,15,2110,288627.00,
513519,PITTIENG    ,B ,Q,67.85,68.00,65.50,66.85,66.60,67.75,721,76109,5078041.00,
513528,GLITTEK GRAN,X ,Q,1.61,1.61,1.61,1.61,1.61,1.69,3,2200,3542.00,
513532,PRADEEP MET.,X ,Q,38.55,38.55,37.00,38.00,38.00,38.60,23,2759,103146.00,
513536,GNRL        ,XT,Q,12.40,12.40,12.40,12.40,12.40,12.65,25,2484,30801.00,
513540,T.N.STEEL TU,P ,Q,9.24,9.24,9.24,9.24,9.24,9.06,1,100,924.00,
513544,MARDIA SAMYG,Z ,Q,1.98,1.98,1.98,1.98,1.98,1.89,8,30,59.00,
513548,SHARDA ISPAT,XT,Q,51.15,53.15,51.15,53.10,53.10,52.15,21,405,21241.00,
513554,MAHA STEEL  ,B ,Q,84.10,86.10,80.50,83.30,83.40,85.75,62,1154,94814.00,
513558,REAL STRIPS ,X ,Q,9.99,9.99,9.99,9.99,9.99,9.84,1,25,249.00,
513566,NOVA IRON&ST,XT,Q,6.73,6.86,6.60,6.60,6.60,6.73,14,4070,27261.00,
513579,FOUNDRY FUEL,Z ,Q,2.53,2.53,2.53,2.53,2.53,2.49,3,120,303.00,
513599,HIND.COPPER ,A ,Q,128.30,131.70,126.00,131.70,131.70,125.45,4347,475205,61940421.00,
513605,SRIPIPES    ,A ,Q,165.05,173.85,165.05,171.40,171.95,174.00,115,2892,496266.00,
513683,NLCINDIA    ,A ,Q,51.35,51.35,49.40,49.45,49.45,50.75,462,104079,5189503.00,
513691,JMT AUTO LTD,T ,Q,2.64,2.64,2.50,2.58,2.58,2.53,72,22866,58743.00,
513693,KIC METALIKS,X ,Q,29.95,29.95,25.50,28.60,28.60,29.75,97,20740,574896.00,
513699,SOLID STONE ,X ,Q,44.00,44.00,39.25,39.25,39.25,43.60,7,135,5351.00,
513709,SHILP GRAVUR,X ,Q,93.95,93.95,88.60,90.00,90.60,92.20,71,6883,625154.00,
513713,WHITEORG    ,X ,Q,4.40,4.49,4.12,4.14,4.14,4.30,84,26527,111649.00,
513723,HIMALAYA GR.,X ,Q,19.20,19.20,19.20,19.20,19.20,19.20,4,2030,38976.00,
513729,ARO GRANITE ,B ,Q,41.00,43.45,39.65,40.75,40.65,42.00,70,4073,167171.00,
514010,HIM.FIBRES  ,XT,Q,2.17,2.17,2.17,2.17,2.17,2.21,6,1021,2215.00,
514030,DEEPAK SPINN,X ,Q,90.05,91.00,86.05,91.00,90.95,90.15,67,5072,455052.00,
514034,JBF IND.LTD ,B ,Q,14.18,14.50,13.70,14.35,14.38,14.18,42,10551,145348.00,
514036,LOY.TEX MILL,X ,Q,504.00,504.00,459.10,472.45,470.00,504.00,21,345,164982.00,
514043,HIMAT.SEIDE ,A ,Q,145.05,146.85,140.25,143.15,143.65,147.50,1305,53462,7631433.00,
514045,BSL LTD.    ,B ,Q,34.20,35.45,34.20,34.70,35.00,34.20,45,2182,76367.00,
514087,PBM POLYTEX ,X ,Q,56.60,56.60,49.05,51.00,51.00,54.45,74,10429,518526.00,
514113,ADHINATH TEX,XT,Q,3.06,3.06,3.05,3.05,3.05,3.06,4,243,743.00,
514138,SURYALATA SP,XT,Q,132.00,135.00,130.00,134.00,134.00,132.00,10,350,46333.00,
514140,SURYAVA SPIN,X ,Q,7.50,7.80,7.50,7.80,7.80,7.65,9,10814,83899.00,
514142,TT LTD.     ,B ,Q,46.95,49.00,45.70,46.50,46.20,46.15,154,8801,414091.00,
514162,WELSPUN (I) ,A ,Q,87.90,87.90,80.60,83.10,83.10,84.70,1078,296737,24414794.00,
514165,IND.ACRYLICS,X ,Q,10.28,10.28,9.85,10.00,10.00,10.05,222,76014,757793.00,
514167,GANESH ECOSP,B ,Q,592.00,592.00,560.00,579.10,590.10,590.55,272,3864,2197306.00,
514171,CEETA IND.  ,XT,Q,9.50,9.50,9.40,9.40,9.40,9.50,6,1635,15531.00,
514175,VARDHMAN POL,B ,Q,16.55,16.80,16.35,16.35,16.35,17.20,57,4423,72889.00,
514183,BLA ROS IND ,X ,Q,189.00,195.00,177.00,189.20,189.20,183.40,8508,470856,89051279.00,
514197,ST CORP     ,XT,Q,4.29,4.29,4.29,4.29,4.29,4.29,3,222,952.00,
514211,SUMEET INDUS,T ,Q,5.44,5.44,5.02,5.44,5.44,5.19,261,252430,1362929.00,
514215,BINNY LTD.  ,XT,Q,122.60,122.60,116.55,116.55,116.55,122.65,66,8806,1029917.00,
514221,KLIFESTYLE  ,Z ,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,100,19.00,
514223,RAMGOPAL POL,XT,Q,1.17,1.17,1.09,1.09,1.09,1.14,3,250,284.00,
514234,SANGAM INDIA,T ,Q,77.70,77.70,75.00,75.10,75.10,76.65,15,1116,83769.00,
514240,KUSHIND     ,X ,Q,1.73,1.73,1.73,1.73,1.73,1.73,9,2278,3940.00,
514248,SREECHEM RES,P ,Q,11.30,11.30,11.30,11.30,11.30,10.77,5,5000,56500.00,
514266,ZENITH FIBRE,X ,Q,40.00,40.00,37.85,37.85,37.85,40.00,3,47,1781.00,
514272,BHILWARA SP.,X ,Q,14.51,14.75,14.50,14.58,14.75,15.11,4,1250,18138.00,
514274,AARVEE DENIM,B ,Q,18.00,18.25,17.00,17.85,17.85,17.20,23,2693,47290.00,
514286,ASHIMA LTD. ,B ,Q,16.50,16.75,15.65,15.80,15.80,16.15,89,14564,235635.00,
514300,PIONEER EMB ,B ,Q,39.55,40.75,38.90,40.00,39.80,39.50,135,4559,180634.00,
514302,VIPPY SPIN. ,X ,Q,45.95,45.95,43.45,43.45,43.45,46.00,2,151,6563.00,
514312,JAY HIND SYN,XT,Q,2.68,2.68,2.68,2.68,2.68,2.68,3,31,83.00,
514322,KAMADGIRI   ,X ,Q,30.00,30.00,28.70,29.00,29.00,30.00,24,414,12159.00,
