SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
515055,ANANTRAJ    ,B ,Q,54.40,54.50,52.50,52.80,52.80,53.05,267,27219,1451340.00,
515059,MADHUS.IND. ,X ,Q,11.00,11.05,11.00,11.05,11.05,11.05,5,550,6070.00,
515085,RESTILE CER.,X ,Q,2.17,2.17,2.17,2.17,2.17,2.10,1,1,2.00,
515093,MADHAV MARB.,B ,Q,49.60,49.60,48.00,48.90,48.90,48.60,76,6042,296213.00,
515127,RAMASIGNS   ,X ,Q,1.95,1.95,1.95,1.95,1.95,1.99,2,1200,2340.00,
515145,HIND.NAT.GLS,T ,Q,34.30,34.30,33.00,33.55,33.00,32.70,20,3061,103828.00,
515147,HALDYN GLASS,X ,Q,31.75,31.85,30.50,31.10,31.30,31.35,431,151740,4711560.00,
516003,DUROPLY     ,X ,Q,55.00,55.00,50.00,50.85,50.70,54.00,87,9690,499802.00,
516007,MANGALAM TIM,B ,Q,11.14,11.15,11.14,11.15,11.15,10.95,4,411,4580.00,
516016,SHREYANS IND,B ,Q,100.75,104.00,97.90,99.85,99.90,101.00,98,2846,285681.00,
516020,AGIO PAPER  ,XT,Q,1.86,1.86,1.86,1.86,1.86,1.86,1,1,1.00,
516022,STAR PAPER  ,B ,Q,119.70,125.80,119.10,124.45,124.45,119.15,643,20288,2518352.00,
516030,YASHPAKKA   ,X ,Q,80.00,83.00,78.65,82.75,83.00,79.05,306,84512,6915028.00,
516062,NAT.PLYWOOD ,Z ,Q,5.24,5.24,5.24,5.24,5.24,5.51,4,43,225.00,
516064,ARROWGREEN  ,T ,Q,76.80,76.80,71.00,71.85,71.85,73.50,21,1305,95985.00,
516072,VISHNU CHEM ,B ,Q,330.00,337.70,316.45,322.95,324.55,325.00,523,5527,1803874.00,
516078,JUMBO BAG   ,Z ,Q,8.20,8.51,8.01,8.51,8.51,8.11,10,7893,66336.00,
516082,N.R.AGARWAL ,B ,Q,242.10,248.50,240.25,244.70,243.35,238.85,116,2742,672985.00,
516096,SANGAL PAPER,XT,Q,62.00,62.10,62.00,62.10,62.10,61.55,3,140,8690.00,
516098,VENTURA TEXL,X ,Q,2.96,2.96,2.95,2.96,2.96,2.82,7,1553,4596.00,
516106,SH.KARTHIK P,X ,Q,2.40,2.40,2.18,2.18,2.18,2.29,3,501,1092.00,
516108,S.I.PAPER   ,X ,Q,85.15,88.00,85.00,85.30,86.90,85.15,160,19723,1715087.00,
516110,SCANDENT    ,XT,Q,16.80,16.80,16.80,16.80,16.80,16.20,7,97,1629.00,
517015,VINDHYA TELE,A ,Q,822.90,874.35,817.90,870.85,871.70,816.65,433,3273,2807486.00,
517035,RUTTONSHA IN,XT,Q,54.10,58.75,54.10,58.30,58.30,56.90,33,1671,93154.00,
517041,ADORWELDING ,B ,Q,320.60,325.65,318.35,319.70,321.20,315.45,457,3115,1003173.00,
517044,INT.DATA MAN,XT,Q,4.09,4.09,4.09,4.09,4.09,3.90,3,391,1599.00,
517059,SALZER ELEC ,B ,Q,125.75,131.95,124.60,129.20,129.20,123.45,201,12107,1562825.00,
517063,JETINFOTRAN ,X ,Q,38.90,39.20,38.00,38.25,38.25,37.50,8,937,36568.00,
517077,INDAGIV COMM,XT,Q,22.80,22.80,22.80,22.80,22.80,23.95,2,50,1140.00,
517096,APLAB LTD.  ,X ,Q,17.80,17.80,16.75,17.25,17.25,17.25,18,747,13020.00,
517119,PCS TECH    ,X ,Q,4.76,4.76,4.75,4.75,4.75,4.99,36,23777,112950.00,
517146,USHA MART.LT,A ,Q,39.85,41.60,38.20,39.95,39.95,39.85,1996,486635,19709041.00,
517166,SPEL SEMICON,XT,Q,14.42,15.83,14.42,15.36,15.40,15.14,114,35265,537997.00,
517168,SUBROS LTD. ,A ,Q,314.90,321.45,314.60,319.00,317.80,317.70,280,2444,776621.00,
517174,HONEYWELL   ,A ,Q,44880.05,45449.95,43807.00,43903.80,43807.00,44606.70,227,303,13448377.00,
517201,SWITCH.TECH.,X ,Q,30.05,30.05,30.05,30.05,30.05,30.10,4,70,2103.00,
517206,LUMAX IND   ,B ,Q,1583.95,1608.20,1583.95,1603.90,1603.90,1592.70,74,158,253251.00,
517214,DIGISPICE   ,T ,Q,44.85,44.85,44.85,44.85,44.85,47.20,89,13879,622473.00,
517230,PREM.AU.ELEC,Z ,Q,12.65,12.65,12.65,12.65,12.65,12.05,46,14810,187346.00,
517236,CALCOM VISIO,XT,Q,31.45,31.45,31.45,31.45,31.45,33.10,1,5,157.00,
517238,DYNAVISION  ,XT,Q,64.25,64.25,64.25,64.25,64.25,65.05,1,225,14456.00,
517246,BCC FUBA    ,XT,Q,19.50,19.50,19.50,19.50,19.50,19.85,4,121,2359.00,
517258,PRECISION EL,XT,Q,29.65,30.20,29.65,30.20,30.20,29.65,9,1084,32731.00,
517264,FINELINE CI ,X ,Q,23.00,23.30,21.35,23.25,23.25,22.20,24,2221,51666.00,
517271,HBL P SYS   ,B ,Q,34.50,34.50,33.00,34.35,34.35,33.50,493,59398,2024229.00,
517273,S&S POWER SW,T ,Q,22.80,22.80,22.20,22.20,22.20,21.75,5,13,292.00,
517288,GUJARATPOLY ,X ,Q,6.75,6.95,6.65,6.65,6.65,7.00,5,683,4622.00,
517300,GUJ.IND.POW.,A ,Q,75.35,75.75,75.10,75.40,75.55,74.95,188,18285,1378648.00,
517330,CMI LTD.    ,T ,Q,50.20,50.20,46.90,47.55,46.90,48.25,22,1315,62496.00,
517334,MOTHERSON SS,A ,Q,206.70,214.95,205.75,214.20,214.20,206.70,8126,2532643,538386929.00,
517344,MINDTECK (I),B ,Q,43.35,44.30,43.00,43.45,43.50,43.30,52,4921,214851.00,
517354,HAVELLSINDIA,A ,Q,1052.10,1065.85,1045.30,1058.10,1056.45,1052.10,1854,39486,41701648.00,
517356,ACI INFOCOM ,X ,Q,0.33,0.33,0.33,0.33,0.33,0.32,6,1392,459.00,
517370,INCAP LTD.  ,XT,Q,18.35,18.35,18.20,18.20,18.20,18.50,3,803,14649.00,
517372,GUJ.INTRUX  ,X ,Q,96.70,102.00,96.70,100.00,100.00,102.00,14,1878,186974.00,
517380,IGARSHI MOT ,A ,Q,301.50,315.00,292.70,313.75,313.75,301.65,1104,20972,6473430.00,
517385,SYMPHONY    ,A ,Q,1277.95,1318.45,1254.00,1300.10,1302.00,1259.35,1341,6698,8648900.00,
517393,VINTRON INF.,X ,Q,0.67,0.67,0.67,0.67,0.67,0.64,1,20,13.00,
517399,VXL INSTRUM.,X ,Q,3.99,4.41,3.99,4.41,4.41,4.20,4,590,2406.00,
517415,LEE&NEE SOFT,XT,Q,2.70,2.70,2.58,2.70,2.70,2.58,20,13051,35181.00,
517417,PATEL AIRTEM,X ,Q,138.25,142.00,138.25,141.90,141.20,139.30,72,2807,396425.00,
517421,BFLYGANDHI  ,B ,Q,523.00,534.05,519.00,526.30,523.45,523.95,526,5662,2976031.00,
517429,ATHENAGLO   ,XT,Q,36.50,38.95,36.50,38.95,38.95,37.15,6,241,9055.00,
517437,DUTRON POLY.,XT,Q,131.50,144.50,131.50,144.45,144.45,138.05,25,3213,464063.00,
517447,R.S.SOFTWARE,B ,Q,26.00,26.20,25.20,25.70,26.00,26.00,60,2895,74841.00,
517449,MAGNA ELECTR,X ,Q,161.35,163.45,158.85,160.90,160.00,161.35,40,3784,605491.00,
517477,ELNET TECH. ,X ,Q,122.50,123.00,116.10,122.90,122.90,122.80,42,1969,235883.00,
517494,ACCEL       ,XT,Q,14.75,16.00,14.75,16.00,16.00,15.25,87,18730,293995.00,
517498,WEBELSOLAR  ,B ,Q,43.25,43.50,41.10,42.90,42.90,43.25,260,77076,3213728.00,
517500,ROTO PUMPS  ,X ,Q,142.30,144.10,140.00,140.40,141.00,142.30,255,15265,2151783.00,
517506,TTK PRESTIGE,A ,Q,7316.95,7370.05,7284.15,7366.65,7370.00,7282.75,131,381,2793713.00,
517514,DHINDIA     ,X ,Q,14.95,15.80,14.52,15.61,15.80,14.95,24,7741,118343.00,
517522,RAJ GLO WIR ,B ,Q,781.40,909.00,772.80,805.95,809.45,768.65,382,2319,1843552.00,
517530,SURANATP    ,B ,Q,4.26,4.34,4.20,4.21,4.21,4.20,45,7077,29880.00,
517536,ONWARD TECHN,B ,Q,125.90,132.00,122.90,130.40,130.40,126.70,314,9659,1223015.00,
517544,CENTUM ELEC ,B ,Q,384.00,386.00,380.00,380.00,380.00,379.35,12,138,52945.00,
517546,ALFA TRANSFO,X ,Q,9.55,9.98,9.55,9.86,9.86,9.55,8,4000,39131.00,
517548,STARLITE COM,Z ,Q,2.17,2.39,2.17,2.17,2.17,2.28,14,2435,5308.00,
517554,NHCFOODS    ,X ,Q,6.35,6.35,6.01,6.29,6.29,6.06,6,2571,16188.00,
517562,TRIGYN TECH ,B ,Q,70.00,71.25,68.05,70.20,70.25,70.80,131,6146,431140.00,
517569,KEI INDUST. ,A ,Q,515.10,520.00,506.20,509.75,507.00,515.00,127,2044,1048500.00,
517571,IMPPOWERS   ,B ,Q,13.12,14.00,13.12,13.52,13.52,13.55,9,360,4917.00,
518011,KEERTHI     ,XT,Q,89.50,91.00,85.70,91.00,91.00,86.75,31,1889,167316.00,
518029,GUJ.SIDH.CEM,B ,Q,33.75,34.15,32.45,33.60,33.80,33.40,248,32597,1082096.00,
518075,SURAJ PRODUC,Z ,Q,40.85,40.85,38.15,38.15,38.15,40.05,7,408,15581.00,
518091,ANJANI PORTL,B ,Q,215.70,219.70,215.20,215.90,215.25,215.90,313,4523,982554.00,
519003,MODINATURAL ,X ,Q,72.85,73.05,69.15,70.00,72.00,71.40,46,4616,324234.00,
519091,TASTY BITE  ,A ,Q,14162.00,14840.00,14105.00,14655.20,14648.00,14308.40,104,144,2100162.00,
519097,RITESH INTER,X ,Q,26.05,26.05,24.10,26.05,26.05,24.85,57,10409,270819.00,
519105,AVT NATURAL ,B ,Q,48.65,48.65,45.70,46.65,46.80,46.10,107,4423,205383.00,
519126,HIND.FOODS  ,B ,Q,2125.00,2125.00,2070.80,2085.75,2079.10,2060.35,267,677,1415880.00,
519136,NAHAR INDUST,B ,Q,44.00,45.40,43.00,45.25,45.40,43.60,65,2725,118786.00,
519152,VADILAL ENT ,XT,Q,1987.95,1987.95,1830.05,1840.00,1840.00,1896.60,8,46,87335.00,
519156,VADILAL IND ,B ,Q,909.00,909.00,894.50,897.80,894.50,903.60,2490,9394,8462250.00,
519174,ASHIANA AGRO,XT,Q,9.13,9.13,9.13,9.13,9.13,9.31,3,22,200.00,
519183,ADF FOODS LT,A ,Q,942.45,974.00,940.55,949.20,942.70,931.75,412,1716,1644920.00,
519191,RGRL        ,X ,Q,25.40,26.10,24.95,26.10,26.10,25.00,31,10135,257287.00,
519214,WILLIAM.FIN.,X ,Q,4.45,4.45,4.45,4.45,4.45,4.60,1,29,129.00,
519216,AJANTA SOYA ,X ,Q,87.50,87.50,80.30,81.80,81.50,83.95,168,11128,924437.00,
519224,WILLIAM.MAGO,B ,Q,19.90,19.90,19.90,19.90,19.90,19.00,1,5,99.00,
519234,SIEL        ,XT,Q,16.60,16.60,16.60,16.60,16.60,16.65,1,10,166.00,
519242,SARDA PROT. ,XT,Q,11.52,11.52,11.00,11.00,11.00,10.98,7,1400,15401.00,
519260,SANWARIA    ,Z ,Q,0.67,0.67,0.67,0.67,0.67,0.64,12,49151,32931.00,
519262,PRIMA AGRO L,XT,Q,17.50,18.20,17.50,17.50,17.50,17.40,9,1735,30372.00,
519287,MODERN DAIRI,X ,Q,10.01,10.92,10.01,10.55,10.55,10.43,57,12153,129213.00,
519295,BAMBINO AGRO,X ,Q,179.40,180.00,172.75,174.90,174.90,173.70,52,1282,227330.00,
519299,PRIME INDS. ,Z ,Q,4.98,4.98,4.98,4.98,4.98,4.75,27,5991,29835.00,
519307,VIKAS WSP   ,B ,Q,5.41,5.41,5.18,5.18,5.18,5.45,151,251658,1304800.00,
519319,JATALIA     ,XT,Q,6.70,6.70,6.70,6.70,6.70,6.80,1,20,134.00,
519331,VSF PROJ    ,XT,Q,9.44,9.44,9.44,9.44,9.44,9.93,2,35,330.00,
519359,POONA DAL   ,X ,Q,33.00,34.95,32.05,33.75,33.75,33.35,26,1339,44762.00,
519367,TRANSGL.FOOD,X ,Q,168.05,179.85,167.30,171.95,170.05,175.25,39,1138,194805.00,
519383,ANIK INDS   ,B ,Q,14.30,14.30,14.30,14.30,14.30,14.20,2,900,12870.00,
519397,SHARAT INDUS,XT,Q,28.35,29.00,28.35,28.40,28.40,29.75,24,1850,53155.00,
519421,KSE LIMITED ,XT,Q,2271.40,2298.90,2212.00,2298.90,2298.90,2288.00,96,1798,4066826.00,
519455,NARBADA     ,XT,Q,24.60,24.70,23.40,23.60,23.60,24.60,14,150085,3587664.00,
519457,VIRAT CRANE ,X ,Q,22.30,22.30,21.05,21.70,22.00,21.65,44,5110,110991.00,
519475,CHORDIA FOOD,X ,Q,109.95,109.95,104.00,104.00,104.00,104.10,12,1443,150285.00,
519477,CIANAGRO    ,XT,Q,45.00,45.00,44.00,45.00,45.00,44.05,14,2391,107495.00,
519483,TAI INDUST. ,XT,Q,11.65,11.65,10.70,10.71,11.40,11.15,7,146,1611.00,
519494,N K INDUST. ,B ,Q,21.50,21.50,21.50,21.50,21.50,22.60,1,100,2150.00,
519500,BKV INDUSTRS,XT,Q,3.00,3.10,3.00,3.10,3.10,3.06,2,264,793.00,
519532,ASIAN TEA   ,X ,Q,14.15,15.37,13.77,15.01,15.00,14.17,34,2988,43349.00,
519552,HERITGFOOD  ,A ,Q,326.70,328.15,317.50,320.05,320.05,326.70,634,10654,3432842.00,
519566,SIMRAN FARMS,XT,Q,67.95,68.15,67.95,68.15,68.15,66.85,14,2671,181870.00,
519588,DFM FOODS   ,A ,Q,360.00,363.00,356.90,359.60,359.00,351.70,138,1785,642197.00,
519600,CCL PRODUCTS,A ,Q,243.30,245.00,238.25,242.40,242.40,239.55,856,16917,4093877.00,
519602,KELLTONTEC  ,B ,Q,71.00,71.00,69.60,70.05,70.05,69.30,144,16891,1183838.00,
519612,MAHAAN FOODS,X ,Q,16.55,18.65,16.00,17.10,17.10,17.00,17,979,16244.00,
520008,RICO AUTO   ,A ,Q,36.90,37.45,36.40,37.10,37.10,36.95,289,36520,1355090.00,
520021,OMAX AUTOS. ,B ,Q,41.00,43.70,41.00,42.50,42.20,42.75,124,2835,120713.00,
520043,MUNJAL SHOWA,B ,Q,143.05,143.40,139.20,140.25,141.05,143.10,130,4235,597140.00,
520051,JAMNA AUTO  ,A ,Q,70.80,73.25,70.15,71.15,70.30,69.40,1006,123287,8835517.00,
520056,SUNDAR.CLAY ,A ,Q,3180.00,3230.00,3140.00,3184.35,3228.00,3223.80,41,85,270313.00,
520057,JTEKTINDIA  ,A ,Q,84.90,87.35,83.75,86.10,86.25,84.25,358,11583,990276.00,
520059,MUNAUTO     ,B ,Q,53.00,55.10,53.00,54.60,54.75,54.25,222,18010,985062.00,
520066,JAYBH.MARUTI,B ,Q,229.95,232.00,227.45,228.60,232.00,228.65,114,988,227411.00,
520073,RACLGEAR    ,X ,Q,249.50,254.90,242.00,247.30,246.50,248.35,276,6911,1701333.00,
520075,SAMKRG PIST.,X ,Q,151.40,153.25,148.50,152.50,152.50,147.70,92,4853,737100.00,
520086,SICAL LOG   ,B ,Q,12.05,12.63,12.05,12.63,12.63,12.03,250,197060,2480469.00,
520111,RATNAMNI MET,A ,Q,2060.00,2074.75,2007.00,2015.80,2015.80,2026.15,795,3179,6449553.00,
520113,VESUVIUS IND,A ,Q,999.05,1081.60,999.05,1044.45,1043.45,993.75,681,2629,2771445.00,
520119,AUTOMOTIVE S,T ,Q,33.25,34.50,33.25,33.35,33.35,33.55,3,250,8390.00,
520121,ARCEE INDUST,XT,Q,5.95,6.30,5.70,5.90,5.70,6.00,21,7862,45811.00,
520123,ABC INDIA   ,X ,Q,69.60,69.60,64.25,67.00,67.45,65.00,12,197,12909.00,
520127,BALURGHAT TE,X ,Q,9.00,9.69,8.30,8.41,8.41,8.72,39,2403,20581.00,
520141,SIBAR AUTO  ,X ,Q,7.95,7.95,7.95,7.95,7.95,7.58,5,121,961.00,
520151,SHREY SH LOG,B ,Q,76.50,76.85,73.15,74.25,74.30,75.75,73,4275,319792.00,
520155,STARLOG     ,X ,Q,14.24,14.24,13.52,14.09,14.10,13.50,14,1216,17082.00,
521016,INDO COUNT  ,A ,Q,129.65,130.25,126.55,128.60,128.50,129.50,856,53240,6833593.00,
521018,MARAL OVERS ,T ,Q,32.70,33.75,32.70,33.70,33.70,32.15,64,17832,591381.00,
521034,SOMA TEXTILE,T ,Q,5.10,5.10,5.06,5.06,5.06,5.32,16,13988,70779.00,
521062,OCTAVE      ,X ,Q,0.99,0.99,0.99,0.99,0.99,0.95,2,1635,1618.00,
521064,TRIDENT     ,A ,Q,13.90,14.00,13.80,13.87,13.87,13.81,5972,1567496,21763342.00,
521068,HISAR SPIN. ,P ,Q,11.27,11.27,11.27,11.27,11.27,11.27,1,500,5635.00,
521070,ALOK INDS.  ,B ,Q,21.35,21.40,20.80,20.95,20.95,21.30,2030,1111108,23478031.00,
521080,PASARI SPIN ,XT,Q,1.59,1.59,1.55,1.59,1.59,1.52,8,2029,3226.00,
521082,SPENTEX INDS,Z ,Q,0.76,0.76,0.76,0.76,0.76,0.77,1,500,380.00,
521097,AMARJOTHI SP,X ,Q,104.90,104.90,101.00,101.20,101.20,102.05,73,7689,783320.00,
521105,OLYMPIA IND.,XT,Q,41.35,41.35,41.35,41.35,41.35,42.15,5,511,21129.00,
521109,NAGREEKA EXP,B ,Q,16.60,16.60,15.35,16.15,16.40,15.95,20,189,2995.00,
521113,SUDITI IND. ,X ,Q,12.06,12.06,12.00,12.06,12.06,11.49,14,19252,232151.00,
521141,ADITYA SPIN.,XT,Q,6.19,6.19,5.96,6.00,6.00,5.90,11,1404,8381.00,
521151,DHANLXMI FAB,X ,Q,16.80,16.80,16.00,16.00,16.00,16.80,3,209,3424.00,
521163,ZODIAC CLOTH,B ,Q,95.25,96.70,95.00,95.35,95.10,94.55,132,18394,1762991.00,
521178,SRI RAMK.MIL,X ,Q,16.00,16.00,15.35,15.40,15.40,16.15,3,76,1169.00,
521180,SUPER SPIN. ,B ,Q,4.51,4.62,4.35,4.56,4.56,4.46,13,2700,12209.00,
521182,SEASONS FUR.,XT,Q,1.39,1.39,1.39,1.39,1.39,1.41,1,250,347.00,
521188,UNITED TEXT.,XT,Q,4.00,4.20,4.00,4.20,4.20,4.00,6,38,158.00,
521194,SIL INVEST  ,B ,Q,190.85,193.55,187.15,187.15,187.15,190.90,31,391,74298.00,
521200,SURYLAK.COTT,B ,Q,31.90,31.90,30.25,30.25,30.25,30.60,4,130,3982.00,
521206,SAMTEX FASH.,XT,Q,1.06,1.08,1.04,1.04,1.04,1.06,7,14359,15093.00,
521216,DHAN ROTO SP,X ,Q,35.95,35.95,30.00,32.15,32.15,30.95,28,1732,53414.00,
521220,DAMOINDUS   ,B ,Q,23.90,24.20,23.00,23.70,23.85,23.75,56,4983,117440.00,
521222,SANBLUE     ,X ,Q,14.15,14.15,14.15,14.15,14.15,14.15,2,10,141.00,
521228,TATIA GLOB  ,XT,Q,0.68,0.68,0.68,0.68,0.68,0.69,7,243,165.00,
521234,SRI NACHAMAI,XT,Q,12.00,12.00,12.00,12.00,12.00,11.50,3,66,792.00,
521240,SAMBANDAM SP,XT,Q,79.00,79.00,78.25,78.25,78.25,81.30,3,45,3529.00,
521242,KANDAGIRI SP,X ,Q,9.09,9.09,9.09,9.09,9.09,8.66,2,150,1363.00,
521248,KITEX GARMEN,A ,Q,101.20,101.75,100.00,101.00,100.75,100.80,70,3241,327185.00,
522001,CRANEX LTD. ,X ,Q,9.75,9.75,9.75,9.75,9.75,9.30,2,95,926.00,
522004,BATLIBOI LTD,XT,Q,18.70,18.70,18.05,18.55,18.60,17.85,67,13867,259000.00,
522005,AUSTIN ENGG.,X ,Q,42.40,42.40,40.00,41.85,41.85,38.60,6,229,9414.00,
522014,UNITED DRILL,B ,Q,350.00,350.00,335.55,340.95,344.65,352.95,154,5388,1857108.00,
522017,FLUIDOMAT   ,X ,Q,91.20,92.00,91.00,91.10,91.10,91.30,18,850,77591.00,
522027,EMA INDIA   ,XT,Q,7.49,7.49,7.49,7.49,7.49,7.14,1,1,7.00,
522029,WINDSOR MACH,B ,Q,30.10,31.25,30.10,30.15,30.10,30.65,46,8291,255632.00,
522034,SHANTHI GEAR,B ,Q,130.65,132.05,129.90,130.40,129.90,130.00,23,846,110815.00,
522036,MIVEN MACHIN,X ,Q,7.33,7.33,7.33,7.33,7.33,7.33,3,3,21.00,
522064,HONDAPOWER  ,A ,Q,969.35,983.20,968.65,975.35,973.55,965.20,124,388,378941.00,
522073,HITECHGEAR  ,B ,Q,170.00,171.00,166.30,167.45,167.95,168.00,47,2354,400881.00,
522074,ELGI EQUIP  ,A ,Q,202.00,202.00,197.00,197.65,198.00,198.15,146,2588,515894.00,
522101,KILBURN ENGG,X ,Q,21.00,23.65,21.00,23.00,23.00,22.65,11,1420,32524.00,
522105,BIRLA PRETEC,X ,Q,9.31,10.11,9.31,9.86,9.99,9.63,99,24999,245813.00,
522108,YUKEN INDIA ,X ,Q,463.00,500.00,446.20,491.15,491.15,454.65,285,29293,14255343.00,
522113,TIMKEN (I)  ,A ,Q,1290.30,1361.75,1280.00,1343.95,1343.95,1287.45,586,2219,2897681.00,
522122,VOITH PAPER ,X ,Q,1099.00,1099.95,1080.00,1089.95,1089.95,1069.00,15,70,76376.00,
522134,ARTSON ENG  ,XT,Q,42.45,42.45,41.00,41.55,41.95,41.10,62,8968,372341.00,
522152,SOLITAIR MC ,X ,Q,24.60,24.60,23.25,23.25,23.25,24.05,3,104,2422.00,
522163,DIAMONPOWER ,Z ,Q,0.78,0.78,0.78,0.78,0.78,0.82,11,46676,36407.00,
522165,INDSIL HYD  ,XT,Q,11.25,12.20,11.25,11.99,11.99,11.68,14,878,10456.00,
522183,ITL INDUSTRS,X ,Q,100.20,103.95,100.20,103.55,103.55,101.15,41,2115,217304.00,
522195,FRONTIER SPR,X ,Q,266.00,273.00,261.10,268.45,266.60,268.15,108,2174,584382.00,
522205,PRAJ IND.LTD,A ,Q,189.50,192.20,188.70,189.85,190.00,188.70,1211,92750,17661273.00,
522207,RASANDIK ENG,XT,Q,87.70,87.70,83.60,87.00,87.00,83.60,7,2101,181560.00,
522209,YOGI SUNGWON,XT,Q,2.85,3.00,2.85,2.87,2.99,2.99,36,92971,270287.00,
522215,HLEGLAS     ,B ,Q,2237.30,2353.20,2212.20,2342.50,2350.00,2264.90,547,2044,4735832.00,
522217,GUJ APOIND  ,B ,Q,209.80,220.60,209.80,214.85,214.10,208.90,194,3531,765713.00,
522229,TANEJA AERO.,X ,Q,31.30,31.30,30.50,30.90,31.15,30.35,50,9831,303620.00,
522231,CONART ENG. ,X ,Q,27.35,27.35,25.50,25.75,25.75,27.00,11,3400,87197.00,
522241,M.M.FORGINGS,B ,Q,488.90,488.90,462.00,474.50,484.95,473.90,62,407,192508.00,
522245,IYKOT HITEC ,Z ,Q,8.00,8.00,8.00,8.00,8.00,8.41,1,100,800.00,
522249,MAYUR UNIQ. ,A ,Q,405.00,412.45,404.55,409.40,408.85,406.60,182,3670,1502376.00,
522251,CENLUB INDUS,X ,Q,55.00,58.00,55.00,55.50,55.00,56.10,19,802,45362.00,
522257,RAJOO ENGIN.,X ,Q,20.90,20.90,20.00,20.15,20.25,20.30,111,24282,492315.00,
522263,JMC PROJECTS,A ,Q,81.95,83.00,79.50,79.90,80.40,81.55,473,21088,1712298.00,
522267,VEEJAY LAKSH,XT,Q,28.15,28.65,26.30,28.65,28.65,27.30,10,821,23460.00,
522273,AHMED.STEEL ,X ,Q,15.68,16.46,14.90,16.46,16.46,15.68,14,1832,29300.00,
522275,GET&D       ,A ,Q,120.55,122.35,117.50,121.00,120.45,119.30,205,6584,793928.00,
522281,RAM RAT.WIRE,X ,Q,80.50,81.50,80.00,80.45,80.45,80.40,55,6046,489045.00,
522285,JAY NECO IND,B ,Q,12.77,12.88,12.41,12.88,12.88,12.27,278,504045,6407399.00,
522287,KALPA.POWER ,A ,Q,377.60,378.70,371.80,374.60,374.60,377.60,270,4449,1667616.00,
522292,CHANDNI TE  ,X ,Q,58.75,60.80,56.75,58.75,58.75,59.45,92,10141,595629.00,
522294,T & I GLOBAL,X ,Q,99.00,101.00,95.30,98.70,98.70,97.30,92,14517,1446448.00,
522295,CONTROL PRNT,B ,Q,237.05,249.00,237.05,242.60,242.70,245.40,36,775,188610.00,
522650,BEMCO HYDRAU,X ,Q,231.10,231.10,231.10,231.10,231.10,235.80,1,10,2311.00,
523007,ANSAL BUILD.,X ,Q,42.50,43.95,42.45,42.65,42.65,42.80,4,309,13273.00,
523011,WEIZMANN LTD,B ,Q,43.35,44.85,43.35,43.70,43.70,44.70,19,541,23684.00,
523019,B.N.RATHI SE,X ,Q,24.80,25.50,24.80,25.35,25.35,24.65,5,1003,25425.00,
523021,RISHITECH   ,XT,Q,27.05,28.40,25.90,28.00,28.00,27.05,14,2678,74887.00,
523023,SINCLAIR HOT,X ,Q,50.75,51.90,49.10,50.60,50.60,50.20,110,24087,1205056.00,
523025,SAFARI IND. ,A ,Q,639.95,639.95,617.80,635.95,639.00,619.75,117,1400,881679.00,
523054,BIN.TEX.PR(P,XT,Q,588.20,588.20,588.20,588.20,588.20,619.15,5,8,4705.00,
523100,COSMO FERR. ,XT,Q,17.60,18.45,17.60,18.45,18.45,17.60,12,652,11981.00,
523116,SANCO TRANS ,X ,Q,242.10,242.10,201.60,205.05,205.05,224.00,22,547,113415.00,
523120,ADOR MULTI. ,X ,Q,85.10,89.00,83.20,83.90,83.20,87.55,71,2442,207148.00,
523127,EIH ASSO.HOT,B ,Q,240.00,241.00,234.50,236.85,236.90,240.05,59,920,218409.00,
523144,MEDI CAPS   ,X ,Q,39.30,41.40,39.20,41.00,41.00,39.85,34,6821,275094.00,
523151,OTCO INTERN.,X ,Q,2.75,2.80,2.75,2.75,2.75,2.80,22,2336,6474.00,
523160,MORGAN CRU  ,X ,Q,812.00,813.70,797.10,807.75,807.75,795.30,16,112,90591.00,
523204,ABAN OFFSHO ,B ,Q,32.00,32.95,32.00,32.95,32.95,31.40,100,13884,456085.00,
523207,KOKUYOCMLN  ,B ,Q,57.55,57.55,56.70,56.95,56.95,57.05,208,11478,655418.00,
523229,BHARAT SEATS,X ,Q,65.55,67.90,65.55,67.40,67.00,67.25,133,11626,780492.00,
523232,CONT.PETRO  ,XT,Q,50.05,50.05,49.05,50.05,50.05,49.10,113,3483,174063.00,
523248,MACHINO PLAS,X ,Q,97.20,97.20,91.20,95.05,95.00,94.35,9,144,13674.00,
523260,PEARL POLYME,B ,Q,14.50,14.65,14.50,14.65,14.65,14.25,7,15,218.00,
523261,VENKEY'S (I),A ,Q,1563.70,1590.50,1563.10,1569.60,1563.10,1563.70,424,1707,2687971.00,
523269,ADVANI HOTEL,B ,Q,57.50,58.50,57.10,58.00,58.00,56.75,40,4183,238922.00,
523277,G.V.FILMS   ,X ,Q,0.38,0.38,0.37,0.38,0.38,0.38,66,46131,17317.00,
523283,SUPER HOUSE ,B ,Q,125.50,129.95,123.10,124.90,124.90,124.20,23,1226,153272.00,
523289,RAMA VISION ,X ,Q,6.99,7.33,6.99,7.33,7.33,6.99,2,101,706.00,
523301,TCPL PACK   ,B ,Q,414.00,426.60,406.00,410.40,410.40,421.35,66,249,103649.00,
